gene	chr	pos	basemean	log2fc	pvalue	padj
Gene_7907	chr7	23042602	105.7	4.0193	9.161382e-04	7.373220e-02
Gene_5019	chr14	34418429	34.0	0.5664	1.155469e-01	1.224950e-02
Gene_1960	chr7	73569149	16.6	0.1329	4.617676e-01	3.822585e-01
Gene_5718	chrX	143763258	147.1	-0.5815	1.107679e-02	1.757565e-01
Gene_7351	chr8	91976746	122.3	-0.0533	2.906538e-03	3.137964e-04
Gene_7890	chr1	138686027	1978.4	-1.9003	7.975436e-04	1.268175e-01
Gene_2218	chr4	75025028	10.9	0.0466	3.427629e-03	4.653410e-03
Gene_6379	chr1	243389903	38.2	-0.6207	6.251511e-02	1.048185e-01
Gene_2878	chr13	24156975	65.8	0.0284	8.884368e-02	7.344096e-05
Gene_5253	chr16	41280225	68.4	0.0863	1.175490e-01	9.148751e-02
Gene_0123	chr5	51859614	64.9	-0.0632	1.301637e-02	2.142573e-01
Gene_0221	chr1	228088926	243.7	-0.3225	7.714161e-03	1.219308e-01
Gene_7580	chr16	16060217	114.0	-0.1839	3.641329e-01	4.231198e-03
Gene_5879	chr12	132110940	142.8	0.5976	6.968783e-02	9.985101e-04
Gene_6585	chr6	67897896	56.3	-0.2048	9.462115e-03	2.552064e-01
Gene_4124	chr22	1117202	87.2	-0.1243	8.159579e-02	2.797902e-01
Gene_4239	chr19	29709430	13.2	-0.1022	1.443963e-01	2.456729e-02
Gene_5928	chrX	126977747	992.0	0.0496	1.393941e-01	4.876363e-01
Gene_4575	chr4	94157913	1366.0	0.0284	5.824855e-02	1.114263e-03
Gene_4825	chr4	118594785	46.3	-0.2507	1.646007e-02	1.642947e-01
Gene_1476	chr1	183886740	24.8	0.4303	9.056051e-02	2.294098e-01
Gene_1125	chr14	26630061	156.1	0.1958	1.771326e-02	4.945427e-02
Gene_2061	chr14	64215198	48.0	0.25	5.421135e-01	2.001787e-01
Gene_7141	chr2	192581112	1161.0	0.331	2.277948e-01	3.375793e-01
Gene_7754	chr6	25536846	1415.1	5.6008	3.738591e-05	1.185093e-01
Gene_5303	chr2	72004066	183.6	0.0082	1.047016e-01	3.685695e-02
Gene_3431	chr4	188858959	2978.0	0.208	2.129908e-04	1.696389e-01
Gene_4805	chr6	137108361	273.6	0.1742	7.947762e-03	6.150715e-03
Gene_7706	chr3	106189358	24.2	3.6538	7.182538e-04	1.013213e-03
Gene_7881	chr13	20047092	15209.5	-4.5587	4.086951e-04	3.190642e-02
Gene_1732	chr3	128667460	335.9	-0.1459	4.789247e-02	6.050166e-02
Gene_4478	chr9	36019687	119.2	0.2001	1.835057e-01	1.577917e-02
Gene_2237	chr13	13977230	17.1	0.1498	1.394408e-02	4.901531e-02
Gene_1287	chr11	54463257	8.8	-0.5463	1.724447e-02	2.830842e-03
Gene_0274	chr9	89917859	265.9	0.1601	1.658552e-02	1.757100e-01
Gene_5095	chr5	146007693	0.3	-0.0624	6.924276e-02	1.185757e-01
Gene_2994	chr3	116000490	321.9	0.8569	2.033192e-01	4.626461e-01
Gene_4155	chr1	30957500	19.7	-0.6483	1.784418e-01	1.460495e-03
Gene_1773	chr5	99151378	79.0	-0.0483	6.073600e-03	2.337165e-01
Gene_6256	chr13	13544644	158.2	0.2098	6.662992e-04	3.647373e-03
Gene_4423	chr8	27808942	24.0	-0.1926	5.382692e-04	1.282760e-04
Gene_4482	chr12	17569264	14.7	-0.1596	1.196786e-01	5.144845e-02
Gene_2450	chr15	60197368	3590.3	0.0277	1.884699e-01	1.019794e-03
Gene_6244	chr12	94009610	222.1	-0.3282	1.607694e-02	2.673260e-01
Gene_4060	chr14	69699955	30541.9	0.2026	3.975250e-02	2.195546e-01
Gene_3713	chr9	9821647	2642.6	0.1873	4.243075e-01	4.155196e-05
Gene_6174	chr5	3622059	436.2	0.5117	8.693781e-03	1.933150e-02
Gene_2160	chr11	71178482	22587.6	0.2764	3.241704e-01	1.376599e-03
Gene_6011	chr4	33105545	2596.1	-0.4411	1.394192e-03	1.309136e-02
Gene_6502	chr9	110716493	38.8	-0.0576	3.747558e-01	1.390247e-03
Gene_4433	chr16	17384829	32.6	0.3692	2.445190e-01	1.300747e-01
Gene_4252	chr19	47980520	95.6	-0.5038	1.676201e-01	1.204202e-01
Gene_5030	chrX	20034063	0.9	-0.5869	1.736142e-02	1.071888e-03
Gene_7586	chr19	35761965	768.5	-0.2439	5.463213e-03	5.831465e-04
Gene_4843	chr7	106420959	11.4	-0.362	1.081441e-01	4.609435e-02
Gene_2881	chr12	10648086	214.1	0.3971	3.794421e-02	1.694821e-02
Gene_1916	chr18	62320096	6.8	-0.5093	3.899596e-01	2.862614e-02
Gene_1305	chr6	38657988	123.5	0.337	2.723813e-04	5.159250e-02
Gene_4194	chr1	208933029	334.4	-0.2287	7.577687e-04	2.332006e-01
Gene_3938	chr12	81640079	140.1	0.2812	1.128044e-01	1.395976e-01
Gene_6519	chr3	71433707	167.4	0.1913	1.065671e-01	5.805392e-02
Gene_1692	chr7	30825555	258.6	0.0022	4.565771e-02	8.412136e-04
Gene_1352	chr1	194506387	28.4	-0.5636	3.647816e-02	5.906054e-02
Gene_5933	chr10	18663997	17.0	-0.4869	1.671493e-03	3.815478e-02
Gene_5123	chr7	57156344	14.4	-0.7195	2.404717e-02	4.180475e-02
Gene_4281	chr2	102464214	23.2	0.1145	5.804245e-03	1.049692e-01
Gene_6254	chr4	142136520	75.8	-0.252	3.919939e-03	2.045052e-01
Gene_6001	chr1	235570988	8.1	0.9753	1.693639e-01	8.171014e-02
Gene_0568	chr2	202292323	193.3	-0.5347	3.764424e-01	4.790457e-02
Gene_3341	chr5	119111176	105.1	-0.3154	3.329346e-01	8.166232e-03
Gene_7396	chr13	72425473	232.8	0.0032	5.252669e-03	1.132199e-02
Gene_0248	chr6	83716482	2904.4	0.032	3.210356e-01	2.333256e-02
Gene_0874	chr20	9219893	416.6	0.0365	4.620413e-04	1.006924e-03
Gene_2537	chr17	35997846	177.0	-0.4964	7.251589e-02	5.191879e-02
Gene_4201	chr12	124555393	786.2	-0.2101	3.579128e-02	2.124595e-01
Gene_2771	chrX	6665473	33.0	-0.4437	1.668876e-01	8.502259e-02
Gene_5651	chr4	81754585	41.0	-0.3922	6.330032e-02	5.251100e-02
Gene_6036	chr14	30526956	583.8	0.1699	1.013551e-01	6.970829e-02
Gene_6460	chr11	35486256	353.1	0.2161	1.628759e-01	1.632213e-01
Gene_4141	chr11	107648492	533.1	-0.221	1.516157e-01	1.100314e-01
Gene_3292	chr7	42937467	58.0	-0.0458	2.742915e-02	4.689572e-02
Gene_5571	chr3	79620526	38.9	-0.012	3.188740e-02	3.703859e-04
Gene_2690	chr6	127106873	3328.0	-0.284	2.591078e-04	4.754193e-01
Gene_2330	chr7	82205848	8.0	0.1803	2.304781e-01	5.122214e-01
Gene_1865	chr17	66900931	86.3	-0.0574	1.940823e-01	1.492644e-01
Gene_0356	chr5	97524180	2812.9	0.3594	1.750650e-02	2.386505e-03
Gene_1747	chr4	99339276	73.4	-0.7152	4.237082e-02	9.236420e-04
Gene_0082	chr14	16206834	307.4	-0.0307	5.561919e-02	2.782138e-02
Gene_6845	chr1	101884678	245.2	0.0033	1.604136e-01	3.036207e-04
Gene_3454	chr7	99768614	67.4	-0.2588	7.392807e-02	1.952567e-02
Gene_3172	chr15	11145842	479.4	0.0045	1.643172e-03	4.304564e-02
Gene_0563	chr12	59964179	58.8	0.2425	3.707889e-02	1.472647e-02
Gene_3076	chr5	52462235	190.8	-0.7304	1.167258e-01	7.196820e-02
Gene_1343	chr16	2250478	124.6	-0.1852	2.461952e-02	8.991678e-02
Gene_7999	chr2	220326412	75.3	-4.1543	7.297274e-04	1.089988e-03
Gene_6288	chr4	120138394	16.5	-0.2312	8.396690e-03	6.118749e-02
Gene_6429	chr10	84181987	16.2	0.1176	2.053583e-02	1.560907e-01
Gene_5660	chr4	184217679	2852.8	-0.5563	1.743766e-01	1.061097e-01
Gene_3550	chr10	28877976	777.3	-0.0594	2.119355e-01	1.176211e-04
Gene_6568	chr5	64559405	85.9	-0.0747	1.036099e-02	1.743517e-03
Gene_4432	chr2	192770474	26.5	-0.158	1.807360e-01	3.801358e-03
Gene_6881	chr4	34218055	72.8	-0.0121	6.840629e-03	1.353412e-01
Gene_5131	chr11	3842997	100.8	0.2804	6.320865e-02	6.233609e-03
Gene_1669	chr9	108382458	19.4	0.0255	1.357126e-01	5.369120e-04
Gene_0447	chr12	15488222	45.5	0.5387	5.693317e-05	5.532615e-01
Gene_1025	chr12	99449746	37.9	-0.2284	4.018873e-02	4.110896e-02
Gene_0539	chr17	1904401	9.9	-0.3919	3.552341e-02	3.825857e-02
Gene_6437	chr6	99548775	105.6	0.2073	1.056626e-01	1.641430e-01
Gene_6518	chr3	129847538	64.2	-0.4976	8.730903e-03	2.103622e-02
Gene_0995	chrX	100944056	126.1	0.3634	1.016355e-01	2.413643e-03
Gene_1910	chr12	97293276	3.2	0.4448	7.986073e-04	1.564864e-01
Gene_7488	chr5	132289059	2421.8	-0.2618	1.015966e-01	3.230129e-01
Gene_1791	chr14	2598678	12.7	0.46	1.864027e-03	2.334161e-02
Gene_0663	chr4	144237247	2394.5	0.2663	2.685858e-03	4.446589e-02
Gene_3359	chr12	87107085	1531.5	0.2755	4.372161e-01	1.022771e-03
Gene_5494	chr1	47021226	483.2	-0.0425	1.176345e-01	1.069207e-03
Gene_7126	chr3	37617575	4323.1	-0.0305	2.646382e-02	1.159192e-01
Gene_2821	chrX	39148246	662.8	-0.1379	2.007914e-02	3.080529e-01
Gene_3919	chr20	42905258	33.4	0.3055	2.501711e-02	1.707822e-03
Gene_2904	chr6	2292008	551.7	0.4274	1.459276e-02	3.084991e-03
Gene_1743	chr4	10542375	191.0	-0.2762	2.818439e-01	1.687362e-01
Gene_7595	chr10	119513447	409.6	0.3076	1.390884e-02	1.285873e-03
Gene_0417	chr14	22192052	3669.0	0.2534	9.290007e-02	4.483498e-02
Gene_2857	chr13	88027421	166.6	0.4333	3.638574e-03	6.287377e-02
Gene_7377	chrX	133187138	1063.7	0.6375	1.830585e-01	1.536100e-03
Gene_7528	chr2	100799834	818.8	-0.5052	3.949269e-02	4.314085e-02
Gene_3289	chr11	12584520	109.6	-0.1977	2.416431e-01	5.094873e-04
Gene_5184	chr11	28658542	148.4	-0.4068	8.024223e-02	1.368471e-01
Gene_5182	chr8	419795	573.9	-0.0992	2.762137e-01	8.185338e-03
Gene_5770	chr9	106048489	24.4	0.2171	4.537354e-02	5.282243e-01
Gene_0609	chr2	174952257	254.4	0.0223	1.210857e-01	9.241924e-02
Gene_4244	chr6	64083891	7450.8	-0.4172	5.521304e-01	1.474195e-01
Gene_0715	chr10	69994066	65.6	0.2446	4.095091e-01	2.071291e-01
Gene_2672	chr10	12247906	1560.4	0.1254	1.414406e-01	6.127032e-02
Gene_5244	chr4	60752129	44.9	0.443	7.020598e-04	1.459581e-02
Gene_0020	chr3	149821262	11.2	-0.5925	3.473844e-04	5.532858e-03
Gene_3575	chr10	57572931	733.9	-0.5065	5.019241e-02	2.823176e-03
Gene_6773	chr3	67985741	80.5	-0.2105	1.513004e-02	7.230907e-03
Gene_5882	chr5	75469199	19.2	0.2182	1.767856e-01	5.885702e-02
Gene_3961	chrY	10823043	37.0	0.155	2.546436e-02	1.005021e-03
Gene_7209	chr3	87699670	31.7	-0.1061	3.960165e-02	3.042818e-02
Gene_5098	chrX	75075802	6.6	-0.7671	1.815848e-01	5.416161e-02
Gene_7140	chr3	16860303	1037.7	0.1919	3.029785e-02	3.305550e-05
Gene_1241	chr12	17300103	922.6	-0.3175	1.104670e-01	2.839952e-03
Gene_0430	chr4	188616589	1806.0	0.2327	3.261030e-01	7.111556e-03
Gene_5746	chr9	38822305	3.7	0.1444	4.425598e-02	9.981403e-04
Gene_3385	chr1	65931293	348.2	0.5021	3.098470e-01	7.483562e-03
Gene_4620	chr5	98448076	1053.6	0.2044	1.377622e-03	2.551909e-05
Gene_1459	chr9	28738478	21.9	0.595	8.867205e-03	7.646153e-04
Gene_1060	chr4	105271771	230.8	0.3681	1.977857e-01	2.131561e-01
Gene_6325	chrX	25229299	1349.0	0.7192	3.522686e-01	5.012870e-02
Gene_6243	chr6	103986084	1601.2	-0.112	9.273745e-02	1.947814e-02
Gene_6013	chr1	57892051	10630.1	-0.295	3.721817e-02	4.690941e-04
Gene_5805	chr14	98364045	30.3	-0.2373	5.242210e-06	8.166484e-02
Gene_5586	chr11	52274498	330.0	-0.0222	1.565651e-01	2.502299e-01
Gene_6901	chr3	47030891	955.9	-0.3491	8.693190e-02	3.123773e-01
Gene_5172	chrX	41952338	29.5	-0.2046	7.005465e-04	1.035695e-02
Gene_4030	chr10	76011466	26.7	0.237	6.039763e-02	1.273095e-01
Gene_7672	chr5	84880958	203.6	2.2145	9.471640e-04	1.025346e-02
Gene_7214	chr9	10873497	1509.0	-0.0219	8.731692e-03	1.064879e-01
Gene_4554	chr12	57343040	8.8	-0.0626	9.592422e-03	3.803202e-01
Gene_7457	chr8	88074660	250.8	-0.3919	6.346672e-02	4.252233e-02
Gene_3037	chr10	126074736	65.5	-0.3633	2.198882e-01	2.517881e-02
Gene_4118	chr11	38176843	3.9	0.0685	1.772400e-01	3.857569e-02
Gene_3179	chrX	125687333	2417.2	0.1154	3.961924e-04	3.467633e-03
Gene_2909	chr9	7479774	146.8	-0.2622	6.751217e-02	5.232510e-02
Gene_6976	chr20	50783085	99.2	-0.1334	1.441422e-03	9.326414e-02
Gene_1381	chr15	15820185	42.0	-0.3133	3.038247e-02	2.072179e-02
Gene_6876	chr8	22520687	33.1	-0.1584	4.051829e-02	6.278055e-03
Gene_0608	chr6	26796013	190.1	0.4558	1.441003e-01	7.578344e-04
Gene_0838	chrX	136361510	6.5	0.4233	1.323955e-02	2.196607e-08
Gene_5537	chr1	3123545	12.4	0.3314	2.728935e-01	1.616232e-02
Gene_4414	chr7	109065774	43.3	-0.0475	4.315915e-02	1.568579e-01
Gene_2503	chr9	57568093	1.3	-0.144	1.636090e-03	1.077295e-02
Gene_7641	chr7	65103081	7078.6	2.7779	9.524443e-04	2.000300e-01
Gene_2283	chr5	64268617	1012.2	-0.2304	2.178661e-01	1.264144e-05
Gene_0994	chr18	20175935	1438.6	0.232	7.572923e-03	5.112553e-02
Gene_5649	chr3	109418352	682.3	-0.2	2.236265e-01	4.340757e-03
Gene_0564	chr21	44944919	1128.5	0.1662	2.952222e-01	1.108707e-01
Gene_1409	chrX	110320800	30.9	0.1962	5.912569e-02	4.349648e-02
Gene_2682	chr20	43389917	4.7	-0.2468	1.307629e-03	1.790779e-01
Gene_6547	chr16	49535058	1175.2	0.4656	3.390369e-02	3.132689e-01
Gene_6384	chr16	27156596	71.1	0.0708	1.155663e-01	1.039724e-01
Gene_5301	chr5	35333615	3984.7	0.2899	1.407320e-01	6.512963e-02
Gene_6929	chr9	1627296	180.2	0.0834	5.728380e-03	3.643558e-01
Gene_6724	chr12	54506738	35.8	-0.0111	9.399918e-03	1.345548e-02
Gene_1356	chr9	107639489	54.0	-0.6251	2.994019e-03	5.972365e-02
Gene_6143	chr17	12582092	40.9	0.2182	3.487310e-02	1.254367e-04
Gene_4684	chr17	6717999	73.0	0.2978	3.686518e-02	6.737348e-02
Gene_3826	chr4	79179831	610.4	-0.4574	2.050160e-01	1.417068e-04
Gene_3649	chr3	65813769	111.4	-0.0413	7.986722e-02	2.932388e-03
Gene_6230	chr11	74247062	106.6	0.2031	3.625907e-02	5.497092e-04
Gene_2316	chr3	180044503	146.2	0.1944	1.116086e-01	9.351705e-03
Gene_4354	chr6	138580180	4.9	-0.2493	3.978761e-02	2.897483e-02
Gene_6075	chr1	187897327	1353.8	0.0867	4.325838e-02	1.253877e-01
Gene_4430	chr6	129803606	132.4	0.4809	6.996909e-02	4.984288e-04
Gene_6002	chr10	89075647	12.9	0.0639	2.184075e-01	3.270724e-02
Gene_2262	chr3	7394519	42.9	-0.4832	9.007440e-04	9.424296e-04
Gene_7963	chr6	93659481	8.6	4.2716	6.594491e-04	5.386712e-02
Gene_6237	chr4	11045029	133.9	0.0066	6.361125e-03	5.342290e-02
Gene_2549	chr11	32883014	58.6	0.5142	2.562220e-02	3.259722e-01
Gene_2675	chrY	34321346	21.4	0.623	3.046001e-04	8.615081e-02
Gene_3810	chr13	105516155	1052.4	0.5954	3.415193e-01	2.267827e-02
Gene_4335	chr1	150660669	124.7	-0.2241	4.020355e-01	7.764666e-03
Gene_4362	chrX	40313105	12.3	-0.2037	1.500628e-01	1.355110e-01
Gene_7200	chrX	138682607	37.0	-0.2833	1.928941e-01	6.572331e-04
Gene_5899	chr15	60865832	19.8	0.2534	3.606715e-01	9.157378e-03
Gene_7634	chr10	60358048	161.8	-3.6707	7.018807e-05	1.001774e-03
Gene_0019	chr12	46524899	2494.0	0.5939	5.082171e-02	1.567262e-05
Gene_1486	chr9	3686789	189.8	0.101	6.100029e-04	9.193703e-05
Gene_2122	chr5	29363057	826.7	0.2197	2.023977e-02	1.908390e-02
Gene_0537	chr17	7519271	263.8	0.3763	5.672231e-01	1.997722e-01
Gene_5742	chr4	157800473	63.9	0.2964	1.566163e-02	5.043752e-02
Gene_5830	chr14	27900536	1002.0	-0.0656	2.529138e-01	1.648601e-02
Gene_4625	chr18	47630461	75.9	0.1951	2.680625e-02	1.760030e-02
Gene_4288	chr1	1530733	445.0	-0.1545	2.927627e-02	1.353299e-01
Gene_5909	chr7	157787247	704.8	0.0776	1.963813e-03	8.432607e-02
Gene_4475	chr2	115452759	71.8	-0.1515	7.491768e-02	8.938099e-03
Gene_1447	chr6	129588378	425.8	0.1751	2.973717e-02	8.427907e-04
Gene_1460	chr7	124164494	108.4	0.0848	4.715516e-03	1.340773e-02
Gene_7196	chr10	74320189	180.0	-0.3975	1.230715e-03	2.140469e-02
Gene_2039	chr8	5168395	27.6	-0.0417	1.600215e-01	3.767979e-04
Gene_3092	chr17	8085899	519.7	0.0122	1.182097e-02	1.382212e-04
Gene_6157	chr6	136246580	1.0	0.0845	1.080854e-01	1.105880e-01
Gene_6405	chr5	127002400	57.6	0.0131	4.812589e-03	1.801404e-01
Gene_5096	chr8	76493036	402.6	-0.2329	1.249010e-02	3.557964e-02
Gene_7466	chr5	135045996	12.2	-0.5185	1.176158e-03	1.229157e-02
Gene_1636	chr1	154620098	174.2	-0.2777	1.215929e-01	1.125965e-02
Gene_1148	chr3	106001436	1691.5	0.0864	3.181219e-02	7.366787e-02
Gene_7054	chr18	52036729	72.4	-0.3212	9.536631e-02	7.596461e-02
Gene_2951	chr6	56301337	4079.2	0.6573	4.098140e-01	9.665405e-02
Gene_3533	chr4	49102947	58.9	-0.1536	3.923911e-02	4.454589e-01
Gene_7241	chrY	53706407	853.7	-0.0133	4.042188e-03	1.928064e-01
Gene_2422	chr1	97595303	1921.8	0.0718	4.934469e-02	2.748520e-01
Gene_1290	chr2	47908591	102.3	-0.0408	6.007764e-03	7.701914e-03
Gene_5925	chr4	29798830	48.6	0.0362	9.810927e-03	6.113758e-02
Gene_5901	chr5	51091553	504.0	0.1273	9.255162e-02	4.116897e-01
Gene_2523	chr4	6999994	11.8	0.0444	4.504167e-03	1.361156e-01
Gene_7321	chr3	28461915	30.2	-0.2897	4.856563e-02	9.352276e-05
Gene_0729	chr1	14214167	392.9	-0.3689	3.532060e-02	2.952357e-01
Gene_7620	chr9	96060180	61.3	-4.2551	7.895513e-04	3.877476e-01
Gene_7273	chr22	23061725	584.8	0.2405	1.934842e-02	4.276106e-04
Gene_4236	chr2	211985457	158.0	0.0067	1.714805e-01	9.057501e-02
Gene_6496	chr5	164666862	35.0	-0.217	2.584640e-04	1.441527e-02
Gene_5853	chr7	109757811	32.5	-0.2103	4.177306e-03	4.506400e-04
Gene_4681	chrX	20771171	11.0	0.254	4.348502e-03	3.348601e-01
Gene_5970	chr20	34370415	80.3	0.2897	3.892044e-02	1.343358e-01
Gene_4310	chr18	38955829	119.4	0.1914	1.474812e-02	3.120190e-03
Gene_1048	chr22	10892543	364.6	0.2685	2.067328e-01	1.585571e-01
Gene_3045	chr12	41406234	760.6	0.2784	3.683261e-03	1.233687e-02
Gene_1152	chr1	174993575	2553.2	0.0988	1.316039e-02	1.013788e-01
Gene_4506	chr5	26322361	345.7	-0.0458	2.028809e-03	4.420372e-02
Gene_7344	chr15	91156929	59.6	-0.1247	1.915764e-02	6.886976e-03
Gene_5414	chr2	219309902	4468.0	0.8758	8.783741e-03	3.023286e-02
Gene_0110	chr3	154876764	1.0	0.1681	7.512228e-03	2.278022e-01
Gene_6764	chr2	88353775	17.2	0.2933	8.463733e-03	8.991054e-04
Gene_7750	chr15	33212548	1513.1	-4.4304	7.253070e-05	2.394517e-02
Gene_1103	chr5	127882285	1331.6	-0.2508	7.354880e-05	6.701771e-02
Gene_5259	chr14	6072480	1060.7	0.9806	1.684078e-01	4.805662e-05
Gene_5291	chr10	131932795	72.3	0.3953	5.773433e-02	1.934984e-01
Gene_3529	chr4	129568518	49.7	0.4999	6.412504e-02	4.528322e-04
Gene_1944	chrX	91250389	576.6	0.2687	7.533091e-02	4.036961e-02
Gene_5341	chr5	143794429	7.0	0.4326	2.361706e-02	1.052718e-02
Gene_6863	chr3	125471489	2561.6	-0.3089	2.854776e-02	6.689818e-02
Gene_7805	chr14	38382515	1.4	-4.0531	1.123123e-05	1.310314e-01
Gene_3671	chrX	117248865	211.1	0.0392	2.722551e-02	1.263213e-01
Gene_2085	chr2	28108208	145.3	0.1529	7.425125e-03	4.401697e-02
Gene_6977	chr3	11833454	192.4	0.2269	6.382689e-03	9.972484e-04
Gene_4555	chr12	40449914	5.7	0.0766	3.249935e-02	1.300544e-01
Gene_4456	chr14	47586156	3146.3	-0.03	1.201500e-02	1.578918e-02
Gene_1672	chr12	113124648	257.0	-0.0468	2.114849e-03	7.566443e-04
Gene_5248	chr18	27001904	77.0	-0.4008	4.080505e-02	8.123428e-02
Gene_7005	chr2	224719702	98.3	0.1835	5.574010e-02	2.544161e-01
Gene_3716	chr8	60404266	246.3	0.1296	2.168545e-01	1.680431e-02
Gene_6911	chr8	83781579	298.5	0.2983	5.975240e-02	4.243672e-02
Gene_5992	chr9	23423912	13.7	-0.338	1.793137e-01	8.716849e-03
Gene_6637	chr2	151353718	8677.9	0.3338	7.253717e-04	5.206259e-02
Gene_5752	chr6	151200477	44.3	-0.2348	1.510681e-01	4.566910e-03
Gene_1279	chr1	236302767	919.3	0.2069	3.161492e-01	1.510623e-01
Gene_0912	chr15	73108431	21.8	0.0731	7.871958e-03	4.875698e-02
Gene_4255	chr7	64719034	8.2	-0.0732	3.215916e-02	2.141478e-01
Gene_4765	chr10	32334142	1302.8	0.3346	2.488486e-02	3.121975e-02
Gene_4983	chr2	42488296	172.5	0.5574	7.400190e-02	3.870677e-02
Gene_6506	chr3	90540748	330.7	-0.103	4.759272e-02	1.578657e-01
Gene_3279	chr8	131975978	743.5	0.4639	5.053673e-02	2.135346e-04
Gene_6616	chr9	130808497	7.6	-0.0617	2.046657e-02	5.881957e-01
Gene_2266	chr10	82506583	43.9	0.1589	4.668018e-03	2.320036e-03
Gene_0159	chr7	130668116	328.8	-0.0306	1.528961e-01	5.658377e-04
Gene_5408	chr9	90260989	2375.1	-0.0952	5.342673e-02	1.023270e-01
Gene_4910	chr6	2181753	54.3	-0.1264	2.202445e-02	9.912502e-02
Gene_0541	chr12	68956534	379.2	-0.0857	1.748433e-02	1.187970e-01
Gene_6989	chrX	146175490	165.9	0.3114	1.887284e-01	1.808938e-03
Gene_2680	chr2	90957908	62.8	-0.1632	7.252343e-05	2.613011e-03
Gene_1149	chr16	21412212	1933.8	-0.1197	3.436086e-01	3.277368e-02
Gene_7827	chrY	8012580	821.9	3.8036	9.410665e-04	1.593663e-01
Gene_4097	chr8	144166678	507.5	-0.3168	3.421562e-02	2.996445e-02
Gene_4505	chrX	106407106	9.3	-0.0718	2.179446e-03	5.231206e-03
Gene_6022	chr1	117078238	28.4	0.5999	1.056305e-01	1.043357e-01
Gene_0376	chr18	65576109	39.8	-0.1211	4.311566e-02	4.237232e-02
Gene_6283	chr7	48883691	10.0	-0.1164	5.031767e-02	2.424398e-02
Gene_5539	chr3	138049386	676.0	0.0062	4.012440e-03	1.797621e-02
Gene_3544	chr5	157520658	949.2	0.3256	1.094009e-01	6.439282e-02
Gene_3160	chr14	70848806	72.8	-0.3607	6.781172e-03	3.283436e-02
Gene_1406	chr5	166288346	43.9	0.1404	1.783943e-02	1.878087e-01
Gene_2723	chr3	38393675	21.0	0.1411	5.344919e-03	1.609384e-02
Gene_6921	chr1	171844381	176.2	0.4129	2.657216e-01	5.469110e-02
Gene_6536	chr7	58599489	79.8	0.2609	1.033808e-01	3.464615e-01
Gene_3108	chr2	232348221	65.1	-0.8196	2.757897e-01	6.898875e-02
Gene_6626	chr8	80570117	4.8	0.2654	6.193690e-02	5.071447e-02
Gene_7838	chr5	59132230	43.9	3.6351	1.963680e-04	4.551575e-01
Gene_7779	chr11	56164546	113.2	-2.6895	9.206610e-04	2.867651e-01
Gene_4151	chr4	46097849	37.3	0.1923	7.613579e-03	2.299802e-04
Gene_5305	chr13	71776082	687.5	-0.4068	7.861542e-03	3.607154e-01
Gene_1155	chr5	102120148	1531.5	-0.0001	1.494469e-02	2.572938e-06
Gene_2371	chrX	120181699	76.5	-0.1784	1.948407e-01	1.382450e-02
Gene_1984	chr21	22055669	71.7	-0.2582	7.977613e-02	3.604061e-02
Gene_7150	chr20	53934857	103.1	0.2891	1.346762e-03	2.253892e-01
Gene_4764	chr9	131915302	6.9	-0.1168	6.946759e-03	4.406722e-02
Gene_7030	chr6	37266578	73.6	-0.5623	2.251339e-02	7.219907e-02
Gene_5044	chr2	57035178	212.5	0.1687	2.552593e-01	4.753596e-02
Gene_4879	chr5	126204089	499.9	-0.5782	1.572606e-02	1.405944e-02
Gene_0660	chr3	111401108	320.5	-0.2794	6.680190e-02	5.743062e-02
Gene_1017	chr9	36536332	39.7	-0.3029	1.944469e-01	9.410355e-02
Gene_5719	chr7	59986667	2805.4	0.1595	2.511300e-02	4.178122e-02
Gene_3695	chr7	64342727	62.7	-0.0548	2.058774e-01	1.683370e-02
Gene_3950	chr4	172128393	6.3	0.1028	7.685929e-02	1.817415e-04
Gene_6407	chr6	136634280	494.7	-0.0463	1.920317e-01	1.045640e-03
Gene_6034	chr6	134869360	194.5	-0.1008	2.388429e-02	7.602247e-02
Gene_4994	chr8	87427531	115.4	-0.1806	7.218457e-06	6.956620e-04
Gene_2718	chr5	68261603	144.1	-0.5853	5.714726e-03	3.703506e-04
Gene_2202	chr19	9173697	661.7	0.2351	1.122959e-01	1.591476e-01
Gene_0103	chr2	97033765	943.7	0.4794	2.944640e-02	1.645480e-01
Gene_5285	chr11	132492560	13.3	0.1211	4.514207e-02	2.270755e-01
Gene_7429	chr9	3602148	77.4	-0.1658	2.038074e-02	2.312513e-01
Gene_3136	chr20	34834371	699.8	-0.0749	8.414762e-03	6.793476e-02
Gene_3588	chr16	70698839	888.4	-0.1532	1.308731e-02	3.175623e-02
Gene_2506	chr21	523137	80.9	-0.2744	3.224474e-04	2.089047e-03
Gene_7362	chr10	104005607	84.0	-0.0596	1.187667e-01	1.718630e-01
Gene_5008	chr5	28025615	43.5	0.3085	2.576158e-03	5.470045e-03
Gene_0774	chr13	6860185	101.1	0.3371	4.953801e-02	1.133379e-02
Gene_4012	chr3	61008099	344.9	0.01	1.313227e-02	1.227774e-01
Gene_7212	chrX	8818646	1790.9	-0.2111	5.517577e-04	3.930878e-02
Gene_1376	chr9	10319936	1.5	-0.103	1.012665e-01	6.418301e-01
Gene_6791	chr6	51701592	91.8	0.0126	2.486910e-02	1.026669e-01
